id,league_id,country_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
871,1,1,9985,9998,2,1
872,1,1,9997,10001,0,3
873,1,1,1773,8571,0,2
874,1,1,8203,9987,3,2
875,1,1,9989,9984,2,2
876,1,1,10000,9993,1,0
877,1,1,9987,1773,5,0
878,1,1,9991,9997,6,0
879,1,1,9993,8635,0,0
880,1,1,9994,8203,3,2
881,1,1,8571,10000,0,0
882,1,1,9998,8342,0,2
883,1,1,10001,9989,0,2
884,1,1,9984,9985,0,1
885,1,1,8342,9993,5,1
886,1,1,8635,9987,4,2
887,1,1,9997,9984,0,1
888,1,1,10000,10001,3,1
889,1,1,9994,9998,3,1
890,1,1,8203,8571,0,0
891,1,1,9989,9985,0,2
892,1,1,1773,9991,2,3
893,1,1,9985,8635,1,2
894,1,1,9987,9994,0,1
895,1,1,9991,8342,1,3
896,1,1,9993,9997,3,2
897,1,1,8571,9998,2,2
898,1,1,9989,10000,2,1
899,1,1,10001,1773,1,3
900,1,1,9984,8203,1,0
901,1,1,8342,8571,2,1
902,1,1,8635,10001,3,1
903,1,1,9997,9989,1,1
904,1,1,10000,9985,4,2
905,1,1,1773,9984,2,3
906,1,1,9994,9991,1,1
907,1,1,8203,9993,2,1
908,1,1,9998,9987,1,2
909,1,1,9985,9997,0,0
910,1,1,9987,8342,3,0
911,1,1,9993,1773,2,1
912,1,1,8571,9994,2,5
913,1,1,9989,8635,0,0
914,1,1,10001,8203,1,3
915,1,1,9984,10000,1,0
916,1,1,9991,9998,2,0
917,1,1,8342,9985,1,0
918,1,1,8635,9984,4,0
919,1,1,9997,10000,1,0
920,1,1,1773,9989,0,0
921,1,1,9994,10001,4,0
922,1,1,8571,9987,3,2
923,1,1,8203,9991,0,2
924,1,1,9998,9993,4,2
925,1,1,9985,1773,4,0
926,1,1,9991,8571,3,1
927,1,1,9993,9994,2,2
928,1,1,9997,8635,2,2
929,1,1,10000,8203,2,0
930,1,1,9989,9998,1,1
931,1,1,10001,9987,3,2
932,1,1,9984,8342,1,2
933,1,1,8342,1773,1,0
934,1,1,9987,10000,2,2
935,1,1,9991,9985,3,1
936,1,1,9993,10001,3,1
937,1,1,9994,8635,0,1
938,1,1,8571,9984,2,0
939,1,1,8203,9989,2,1
940,1,1,9998,9997,4,2
941,1,1,8342,9989,1,0
942,1,1,8635,10000,2,1
943,1,1,9987,9991,3,1
944,1,1,1773,9997,3,1
945,1,1,9994,9984,1,0
946,1,1,8571,9993,2,0
947,1,1,8203,9985,1,2
948,1,1,9998,10001,2,1
949,1,1,9985,8571,3,1
950,1,1,9997,9994,0,2
951,1,1,10000,8342,1,1
952,1,1,1773,8203,1,2
953,1,1,9989,9993,1,1
954,1,1,10001,9991,2,3
955,1,1,9984,9987,3,2
956,1,1,8635,9998,2,2
957,1,1,8342,8635,1,1
958,1,1,9987,8203,0,0
959,1,1,9991,9989,1,0
960,1,1,9993,9985,1,1
961,1,1,9994,1773,0,1
962,1,1,8571,9997,4,0
963,1,1,9998,10000,3,1
964,1,1,10001,9984,1,3
965,1,1,8635,8571,2,0
966,1,1,9985,10001,1,0
967,1,1,9997,9987,3,4
968,1,1,10000,9991,1,3
969,1,1,1773,9998,3,1
970,1,1,8203,8342,1,2
971,1,1,9984,9993,2,1
972,1,1,9989,9994,1,1
973,1,1,9987,9985,3,0
974,1,1,9991,8635,0,1
975,1,1,9993,10000,2,0
976,1,1,9994,8342,1,2
977,1,1,8571,1773,2,0
978,1,1,9998,8203,5,1
979,1,1,10001,9997,2,0
980,1,1,9984,9989,0,0
981,1,1,8342,9998,2,1
982,1,1,8635,9993,3,2
983,1,1,9985,9984,0,0
984,1,1,9997,9991,3,4
985,1,1,10000,8571,1,0
986,1,1,1773,9987,1,1
987,1,1,8203,9994,0,2
988,1,1,9989,10001,0,0
989,1,1,9985,9989,2,0
990,1,1,9987,8635,0,1
991,1,1,9991,1773,6,1
992,1,1,9993,8342,1,1
993,1,1,8571,8203,1,0
994,1,1,9998,9994,3,3
995,1,1,10001,10000,1,1
996,1,1,9984,9997,2,2
997,1,1,8571,8635,1,1
998,1,1,9993,9994,2,4
999,1,1,9998,1773,5,2
